,mat_time,interest_rate_time,gdp_time,uer_time,FICO_orig_time,LTV,HPI,balance,gdp,payoff_time,investor_orig_time,default_time,gdp
1622,mat_time_G1,interest_rate_time_G1,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1623,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G2,FICO_orig_time_G1,LTV_G2,HPI_G3,balance_G1,gdp_time_pos,1,0,0,gdp_time_pos
1624,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1625,mat_time_G1,interest_rate_time_G1,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1626,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1627,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G2,LTV_G1,HPI_G3,balance_G1,gdp_time_pos,1,0,0,gdp_time_pos
1628,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1629,mat_time_G1,interest_rate_time_G1,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1630,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1631,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1632,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1633,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1634,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1635,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1636,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1637,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1638,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1639,mat_time_G1,interest_rate_time_G1,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1640,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1641,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1642,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1643,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1644,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1645,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1646,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1647,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G2,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1648,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G2,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1649,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G2,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1650,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1651,mat_time_G1,interest_rate_time_G1,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1652,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G2,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1653,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1654,mat_time_G1,interest_rate_time_G1,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1655,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G2,balance_G1,gdp_time_pos,1,0,0,gdp_time_pos
1656,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1657,mat_time_G2,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1658,mat_time_G1,interest_rate_time_G1,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1659,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1660,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1661,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1662,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1663,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1664,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1665,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1666,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1667,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1668,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1669,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1670,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1671,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1672,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1673,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G2,HPI_G2,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1674,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1675,mat_time_G1,interest_rate_time_G1,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1676,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G2,HPI_G2,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1677,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1678,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1679,mat_time_G2,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G2,HPI_G3,balance_G2,gdp_time_nef,0,0,1,gdp_time_nef
1680,mat_time_G2,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1681,mat_time_G2,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1682,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1683,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G2,HPI_G2,balance_G3,gdp_time_pos,0,0,0,gdp_time_pos
1684,mat_time_G2,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1685,mat_time_G2,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1686,mat_time_G2,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1687,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1688,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1689,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1690,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1691,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1692,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1693,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1694,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1695,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1696,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1697,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1698,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1699,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1700,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1701,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1702,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1703,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G1,gdp_time_pos,0,0,0,gdp_time_pos
1704,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1705,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1706,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1707,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G1,gdp_time_nef,0,0,1,gdp_time_nef
1708,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1709,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1710,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G1,gdp_time_pos,1,0,0,gdp_time_pos
1711,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1712,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1713,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1714,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1715,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1716,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1717,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G1,gdp_time_pos,1,0,0,gdp_time_pos
1718,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G2,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1719,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1720,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1721,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1722,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1723,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1724,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1725,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1726,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1727,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1728,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1729,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1730,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1731,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G2,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1732,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1733,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1734,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1735,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1736,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1737,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G2,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G1,gdp_time_pos,0,0,1,gdp_time_pos
1738,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1739,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1740,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1741,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1742,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1743,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1744,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1745,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1746,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G2,LTV_G1,HPI_G3,balance_G2,gdp_time_nef,1,0,0,gdp_time_nef
1747,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1748,mat_time_G1,interest_rate_time_G1,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1749,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1750,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
1751,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1752,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1753,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1754,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1755,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1756,mat_time_G1,interest_rate_time_G2,gdp_time_G1,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1757,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,0,0,1,gdp_time_pos
1758,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G2,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1759,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1760,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1761,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1762,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,1,0,0,gdp_time_pos
1763,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G1,gdp_time_pos,1,0,0,gdp_time_pos
1764,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G1,gdp_time_pos,1,0,0,gdp_time_pos
1765,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1766,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G3,gdp_time_pos,1,0,0,gdp_time_pos
1767,mat_time_G1,interest_rate_time_G2,gdp_time_G2,uer_time_G1,FICO_orig_time_G1,LTV_G1,HPI_G3,balance_G2,gdp_time_pos,0,0,1,gdp_time_pos
